   0.128  -0.078  363.68  544.27 2.133  23668.73   -888.33 99.999 99.999 99.999  9.129  9.392 99.999 99.999 99.999  0.197 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.012  0.012  0.016  0.021  0.053  0.067   20   11 99.999 99.999   99  20.601227185 -18.475489240  3 54  5.60 2001  8 26 2452147.66256482     1  B                     net0034.fits                                       Netuno                 745  1170     1   0.000   0.000  0.019 -0.052  2.55972123 20.601225047 -18.475482131
   0.141   0.071  364.01  541.91 2.111  25519.74  -1372.99 99.999 99.999 99.999  9.404  9.445 99.999 99.999 99.999  0.210 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.015  0.015  0.025  0.020  0.089  0.072   16   14 99.999 99.999   99  20.601226678 -18.475450615  3 54 45.56 2001  8 26 2452147.66302731     1  B                     net0035.fits                                       Netuno                 745  1170     1   0.000   0.000  0.031  0.097  2.57085188 20.601224528 -18.475443464
   0.088  -0.160  363.74  541.87 2.113  26345.55  -1683.34 99.999 99.999 99.999  9.363  9.496 99.999 99.999 99.999  0.225 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.017  0.017  0.023  0.018  0.068  0.053   15   10 99.999 99.999   99  20.601224878 -18.475517621  3 55 25.71 2001  8 26 2452147.66349201     1  B                     net0036.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.023 -0.134  2.58203702 20.601222716 -18.475510427
   0.198  -0.008  364.20  544.06 2.099  24896.22  -1162.64 99.999 99.999 99.999  9.386  9.493 99.999 99.999 99.999  0.245 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.013  0.013  0.021  0.019  0.075  0.069   17   13 99.999 99.999   99  20.601226276 -18.475477954  3 56  5.80 2001  8 26 2452147.66395602     1  B                     net0037.fits                                       Netuno                 745  1170     1   0.000   0.000  0.087  0.018  2.59320236 20.601224102 -18.475470717
   0.121  -0.026  363.98  542.89 2.113  25752.85  -1456.63 99.999 99.999 99.999  9.328  9.481 99.999 99.999 99.999  0.252 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.014  0.014  0.010  0.017  0.039  0.063   19   16 99.999 99.999   99  20.601224022 -18.475485700  3 56 45.77 2001  8 26 2452147.66441863     1  B                     net0038.fits                                       Netuno                 745  1170     1   0.000   0.000  0.009  0.000  2.60433764 20.601221836 -18.475478420
   0.145   0.025  363.98  543.15 2.102  24818.03  -1140.98 99.999 99.999 99.999  9.274  9.493 99.999 99.999 99.999  0.232 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.010  0.010  0.014  0.018  0.053  0.065   19   15 99.999 99.999   99  20.601223748 -18.475474783  3 57 25.77 2001  8 26 2452147.66488160     1  B                     net0039.fits                                       Netuno                 745  1170     1   0.000   0.000  0.032  0.051  2.61547963 20.601221549 -18.475467460
   0.054  -0.072  363.63  543.15 2.102  24909.37  -1067.35 99.999 99.999 99.999  9.296  9.420 99.999 99.999 99.999  0.203 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.014  0.014  0.019  0.021  0.054  0.062   21   13 99.999 99.999   99  20.601221197 -18.475504308  3 58  5.82 2001  8 26 2452147.66534514     1  B                     net0040.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.059 -0.045  2.62663759 20.601218986 -18.475496941
   0.027  -0.018  364.27  541.46 2.066  25958.75  -1178.95 99.999 99.999 99.999  9.375  9.527 99.999 99.999 99.999  0.234 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.016  0.016  0.018  0.018  0.052  0.053   12    9 99.999 99.999   99  20.601219910 -18.475492353  3 58 45.77 2001  8 26 2452147.66580752     1  B                     net0041.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.087  0.009  2.63776638 20.601217687 -18.475484942
   0.172  -0.032  364.44  541.38 2.083  25232.93  -1072.09 99.999 99.999 99.999  9.304  9.424 99.999 99.999 99.999  0.221 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.015  0.015  0.022  0.019  0.069  0.060   14   10 99.999 99.999   99  20.601222003 -18.475498984  3 59 25.88 2001  8 26 2452147.66627176     1  B                     net0042.fits                                       Netuno                 745  1170     1   0.000   0.000  0.057 -0.005  2.64893656 20.601219767 -18.475491528
   0.142   0.040  364.59  543.02 2.110  24538.04  -1127.43 99.999 99.999 99.999  9.235  9.375 99.999 99.999 99.999  0.236 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.012  0.012  0.016  0.016  0.061  0.062   20   15 99.999 99.999   99  20.601220661 -18.475481551  4  0  5.87 2001  8 26 2452147.66673461     1  B                     net0043.fits                                       Netuno                 745  1170     1   0.000   0.000  0.027  0.067  2.66007672 20.601218413 -18.475474050
